|A JosiBar
|No sabe que es un proceso?? Busque en wikipedia la carrera de Alex Ferguson con el Man U.. Sí ud es de los que piensa que hay que echar a Ronald, felicidades! No sabe nada de fútbol... 
|No!!
|Exactamente la Prensa le infla el EGO a los jugadores y ellos c crecen d' ahy la mediocridad d' nuestro futbol... En pocas palabras la prensa y la radio tiene q' informar y NO hacer encuestas ! !
|No , ocupamos un tecnico con coraje de campeón que se ponga d pie , que de instrucciones q regañe y motive en cada partido , que acepte q si un jugador no le esta sirve que lo saque de una vez no se espere que falten 5 minutos a que termine el partido....
|Claro, lo está haciendo de maravilla!!! jaja
|Gente q habla ponganse ustedes de entrenadores a ver si hacen algo. El entrenador pone los q el cree q son buenos, el problema aca son los jugadores q no sudan la camiseta y hasta q no quiten a David Guzman saprissa no va a progresar
|Y mientras algunoS se burlan, acá les dejo un poco de historia de las que les gusta tanto http://www.youtube.com/watch?v=9o0M5-oFdi0
|x un delantero que metio 7 goles en 2 años??? jajajja no creo
|Por la derecha, por la izquierda y por el centro.... jajajajaja que gran novedad
|Gradería, banca y ratillos.....
|De quien habla de Josué Martinez?
|vino jugando de crak
|Si CR7
|Y x lo visto no pudo encontrar ningún otro equipo ni en Europa ni Asia ja ja ja ja
|2 goles nos hizo y es terror sea mas serio ignorante
|miedo miedo
|Pa volar patadas y rasguñar,golpiar,
|Iso es pasado  y no escribe con z
|Esas 3 posiciones las juega muy bien pero editado en su .play station xD
|Tiemblen morados, morados, otro torneo mas sin copa sigan viviendo del pasado, porque en su gallinero ondea la bandera del campeón y no es morada, bienvenido León regresas a casa y los perros ladran
|Cuidado messi
|quien es josue martinez? jajajaja
|Por algo lo devolvieron
|Hay que tomarlo con humor XD
|Gata esa x eso se vino para donde los maludos xq no sirve para nada ligay
|Liga liga
|Jajajaja tranquilos engañadoS k en la cancha cuando les este haciendo goles se van a reír mas Viva la Liga 
|No sirve para nada  y le dan tanta pelota
|Jajaja yo no se que hablan las gatas de este men ni que fuera Ronaldo, este señor se vino sin pena mi gloria de donde andaba tonces ni que no lo conocieran en tiquicia
|además esta mas corpulento y potente que cuando se fue
|diga lo que diga no tiene nada que hacer a la par de Martinez buajajajajajajajjaja
|GRANDE KUN !
|Se la comen toda :3
|La presión que le ejerce el fanático de Mario Segura por ganar, y todo el elenco de Teletica Deportes.
|Jajaj necesitan un delantero la Liga tiene 6 ---------
|Suave suave primero que todo Saprissa tiene lideres, la presion la tienen todos, Alajuela para obtener el Bicampeonato, Heredia para volver a ser campeon; Belen, Limon y Uruguay para no descender, los demas para mantenerse ahi y luchar por algo mas. Esto no justifica lo que esta pasando en Saprissa, un buen lider un buen jefe sabe manejar la presion ya Ronald se le hizo imposible sostenerla prueba de ello que le hecho la culpa a los jugadores por la derrota del Domingo. Saprissa es un monton de jugadores que nada mas llegan a cobrar el salario y listo.
|Excusas, empiecen por deshacerse del presidente y la cosa va a cambiar..
|No se vaaaaaaa no se vaaaaaa Ronald no se vaaaaaaaaaaaaaaa!!
|Los conductores del saprissa  en la media no son saprisistas .   O no tienen el propósito de descargar todo su fútbol.  Castillo no está al 100% ;  con saprissa. La mitad de el está en cartago,  detalle que ronald debió medir.     Estrada...  Muy bueno pero sólo juega cuando hay factores de motivación extras.    Detalle que ronald  ya debería tener medido.    Ahora  ángulo,   por dios....     es herediano . No van a dar   lo que el equipo  necesita    cuando lo requiera  .
|En palabras de mejengas que son sagradas, y no se deben ignorar en el fútbol  en ningún lugar del mundo.    Todo equipo requiere  de alguien  que se eche  el  equipo al hombro.    Saprissa no lo tiene.
|X engañados que son y estar recogiendo lo que otros desechan
|Señores la culpa la tiene Ronal no quiso a Lagos y Guzmán y Manfred no an rendido como se espera pero son argolla
|Jajaja lo que necesitan es a miguel Cervantes para que cuente bien la historia de lo que fue ese equipo . Por eso es lo que son sólo historia
|Saprissa dejo ir el mejor delantero este se llama Luis diego Cordero actual jugador del Club Sport Herediano
|:-#  bocones
|nombres cual presion eso se llama falta de huevos!!!! amor al equipo
|Bueno don Roy, quien recogió a la mona de Armando Alonso?
|veo comentearios de la acera del frente y hasta ellos ven cual es problema de hoy en dia en nuestro saprissa  falta de amor al equipo pero para cobrar el sueldo buenisimos lo que tiene son unos carebarros  no les paguen a ver si no se ponen las pilas porque si algo tiene la aficion es que los han apoyado  demasiado  siempre a estadio lleno   y ellos se burlan de la aficcion  como hablo con mi amigos liguistas mejor por ustedes a como va la cosa la liga va llegar hasta 40 campeonatos con este horizonte  que esta matando poquito a poco a nuestro amado saprissa!!!!!
|No que va quien dice!!!!
|..jaajajjaja seis delanteros e hicieron solo un gol entoda la semifinal.. aclaro mas los penales que efectividad mano
|Mala noticia es un buen jugador
|Por eso lo devolvieron ja ja ja
|aja y x eso se vino para CostaRica
|Todo jugador tiene sus etapas para bien o para mal lo que si es cierto es que vamos a reventar a los morados sigan soñando porque este año sigue reinando el Leon garnde Jonathan
|Felicidades tome el trofeo...
|Es Depredador que los viene a matar a todos!!
|uyy q miedo. llego Radamel falcao a las gatas locas rojinegras.
|Como le dicen CR7?
|Primera novedad ... Ahora JUEGA  xDD 
|Poco de chimados opinando
|Uyyyy un &quot;crack polifuncional&quot;
|Las heces de estiércol  mordidos  y vean la vergüenza de jugadores que tienen esos si son un asco que ni las banderas soportan las tiran para limpiar los mocos de la LLORADA DEL DOMINGO  PERDEDORES JJJJJJJ
|Hay jugadores que simplemente no pegan en el extranjero, pero algo si le digo, este cuidado y no es mejor que el Mambo haciendo goles..
Así que mejor calladitos a ver que pasa
|A barbaro por eso metia tantos goles
|jaja josue martines es otro paquete igual que este vienen inactivos y pierden ¨su futbol¨
|entonces por q seria q tiene mas de un anno de no jugar, sera por q en todas era el mas malo
|Jajaja pobrecito, ya desearía jugar la mitad de lo que juega este mae
|En las cuales sólo hace siete goles en tres años!!!
|Sirve por delante, por detrás y donde más se la juega es en el ataque gorreador en contra de los rivales volando manazos vulgar ese jajaja
|Llegó McGol!
|Si claro como sos tan bueno, no va a ir al mundial no insista
|Bronquero
|Buen jugador!!!!
|Como le dicen ahora. Super mac. De macdonal. Y los liguistas se lo creen .
|Cuando lo vea lo creo y claro que demuestre nivel
|Y en ninguna sirve jajaja
|Noppp
|El entrenador todo el equipo y el principal horizonte nublado jajaja ai no sirve nada
|El problema del saprissa no sólo es del técnico también es dirigencial
|Nooooooooooo
|Lo q no sirve q no estorb largo ronald y row mucho chanc tuvieron ya.....
|Porsupuesto q si, no estamos para experimentar ya iniciado el campeonato. Eso si solo tiene estos 6  meses para lograr el objetivo
|Claro q no nunca debió llegar a saprissa
|No
|NO, nos hace reir todos los Domingos !! :D
|Claro XD
|Nooooooooo
|Hace ratos lo hubieran hechado
|Para mi si el que se tiene que ir es row eso no sirve para nada para mi el no le esta dando buenos datos de los jugadores un entrenador no puede trabajar solo
|yo opino q no siga
|Fuera Largo Get Out 
|Noooooooo
|Tiene que irse ya
|Para mi no ya es lo mismo de los torneos pasados pero si se va el varios jugadores también. Ejemplo dejar ir a Madrigal que es un gran jugador y traen a otros que no sirven ni rinden igual
|Hay que traer a alguien nuevo.  Pudiera ser que la nueva escoba barra bien. La escoba actual no sirve para nada. NOS BARREN A NOSOTROS MÁS BIEN.
|Si
|Por su bien no
|Por supuesto que si!!
|Dejenlo es un proceso
|En Costa Rica no hay procesos ... entrenador bueno se va... jugador bueno se va ... entonces?
|Si dicen q la camisa pesa ahora imaginese el puesto de DT
|Todo un crack=(=(=(=( jaja
|Recogiendo sobros y así quieren ser campeones jajaja
|Debilitar talvez ???
|Es mejor Mario camacho
|Que pereza xq es bien malito
|Soy de la Liga, pero esta en una buena contratacion
|&quot;reforzar&quot;...  Interesante uno le dan a esa palabra 
|Dios permita qué sea bien bueno como pablito, ay qué darle tiempo.
|Para Cartaginés es muy buena opción,es goleador
|Mejor que el Chiqui, de fijo....
|Porcionzon le presto el traje XD
|https://www.facebook.com/photo.php?fbid=649168288474038&amp;set=a.647688381955362.1073741869.374984582559078&amp;type=1&amp;relevant_count=1
|No hay polémica,  simplemente es ridículo.
|jajajajajajaja horrible.... :-(
|jajaja pecadito.... parece salido de la fabrica de chocolate de willy wonka
|mae al chile necesita a alguien q lo aconseje
|solo le falto la pieza de entrada q le ponen al porcio
|Campaña del miedo de GN contra Messi! :-D no a los de siempre! Jajaja
|Dolce &amp; Gabanna le paga una millonada por usar esos trajes, asi que el mae debe de pensar rianse de mi, no me importa, porque mientras ud se burlan yo sigo haciendo mas plata que uds
|El payaso de la fiesta jajajajaja como es un enano lo hacen como quieran
|¡¡¡ Messi se vistió de esa forma, porque ayer estaba invitado al programa de &quot; Buen Día &quot;, donde todos estaban pintados o vestidos como payasos. !!!!
|Bueno lo malo de ser uno pobre ,es ser envidioso,y cuando uno critica  o jusga ,es porque esa persona esta muy por encima de mi ,y me duele no ser como el,xfa seamos menos envenenados
|facil y sencillo es messi y con lo calidad de jugador que es le resbala lo que piensen o digan de el y esta podrido en plata que mas jjjjj
|Traje????
|https://www.facebook.com/pages/Yo-vi-llorar-a-CR7-y-al-Rey-Pele-ganando-Balon-de-Oro/805257916168093
|El número para un reto lo pusieron? 
Que ganas de bailarlos
|Si contra 9 de Perez perdieron 2 a 1... imagínese contra estos 11 jaja
|yo hubiese preferido a Bastian de contencion
|comiencen a buscar caras nuevas...
|Ya este mae obtuvo lo que quería, no creo haga mucho ya.
|Ya no sirve es un paquetaso este mae
|Le dieron el premio de la plata y adiós quizás a nivel de Centroamérica haga algo
|Ya no brilló en unas Olimpiadas,ya viene para atrás.
|Que le den campo a jóvenes promesas ya este hizo plata y poco le importa lo demás lo a demostrado la plata le daño el entusiasmo
|Ya está muy viejo
|Ese es un bruto.............. seguro voto por el Chiqui o por Oscar RojaS
|(Y)
|gente mas ignorante
|Conoce el &quot;pinto con huevos&quot;
|Jajaja fijo por el chiqui!!!
|Me parece excelente Messi no hizo nada este año! Cristiano se puso a Madrid al hombro como un crack
|Soy pro-Messi y sigo pensando que es le mejor jugador que mis ojos han visto (ojo y por mucho), pero definitivamente creo que este año se lo merecia Cristiano... talvez si no hubiera sido por las lesiones de Messi, la historia hubiera sido otra!!
|No sbe ni vergaaa pinto
|Silvia si pinto no supiera lo que hace no huviera clasificado a la seleccion al mundial y si el profe lo dice hay q creerle
|Claro a defendiendose...
|mae voto por Cristiano Ronaldo
|Obvio eso demuestra su nivel de conocimiento de fútbol!  El voto por Saborio
|Se puso al Madrid al hombro? Pero si no ganó nada RM en el 2013 o.O
|esta bien poner a ronaldo y ribery por encima de messi pero neymar es una estupidez, si aun messi lesionado no ha  hecho la mitad de goles que la pulga
|Estaba de vacaciones, nadie se acordaba de Messing..
|No gano nada correcto igual que Messi cuando el Madrid gano liga y dijeron que el premio era solo por méritos individuales. Olman Mora su comentario no tiene bases.
|Rodrilopez Jorge mamelo que con el mexico de esta eliminatoria si clisificaba era para matarlo
|grande Profe!
|Tiene toda la razón, Diego Che
|ay si, ahora se las sabe todas
|Poco de mediocres e imbéciles hipócritas celebrando hace 3 meses cuando clasificamos, y gracias a este señor fue posible.
|Que hp criticando a Pinto que no sirven dicen x el estamos en el Mundial IDIOTAS .l.
|Como siempre: un poco perdido con la selección de jugadores...
|Porq es un idiota!!!
|Messi paso lesionado casi todo el año, lo norma y justo estaba entre Cristiano y Rivery, hay k ser legal en esto.
|Si en realidad el problema es más integral , la dirigencia tiene alta cuota de responsabilidad
|los entrenadores viven de resultados ante esa primicia no puede continuar. Si lo han contratado para llevar un proceso, tendríamos que hablar de cuanto tiempo dispone, ante ello no puede ser despedido. Si durante dos torneos cortos no alcanzo ni meterse en la Concacaf Liga de Campeones ni quedar de segundo y en el arranque del tercer torneo corto a su cargo inicia muy mal, inmediatamente debe prenderse el bombillo de alarma; por lo tanto urge que demuestre que es lo que ha venido haciendo y a su vez con la llegada de Campos que se comienza un plazo no mayor a la mitad de este breve torneo para ver resultado y estos acompañados de buen juego y sobre todo de un patrón de fútbol coherente, determinante, dinámico, eficaz y eficiente. Cierro diciendo que claro que él tiene junto con su cuerpo técnico toda la culpa porque ha sido muy suave  con sus jugadores, no se les ve carácter y ganas de jugar por la casaca morada.
|medfor señores, en ese sentío
|Claaaaaro que SI........ QUE SE QUEDE...... Atte. Los Liguistas........... jajajajajaja :)
|Debería de continuar &quot;para que sigan comiendo miérda los morados jajajajajajaja
|Nooooooooo ya tuvo un torneo completo y no demostró nada! Ahora sólo veamos como arranca el campeonato 2014, perdiendo en casa con un 70% de su afición con nuevos refuerzos, jugando contra un equipo con 9 jugadores! Esto sin contar los 90 min por la vida que fue una pésima demostración! Señores no nos engañemos SAPRISSA necesito un técnico de verdad y jugadores que se entreguen a la camisa, que metan huevos! Esperemos con la llegada de Geiner Mora les enseñe a todo ese reguero de pellejos lo que es meter pata en la cancha! FUERA GONZÁLEZ!
|Hay dos caminos 1. O se pone las pilas y hace cambios profundos de sacar a aquellos futbolistas q no honran la camiseta. Tipo Russell, Guzmán, todos los delanteros y a su asistente 2. RENUNCIE
